"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US12001000055","345-Gainesville Voting District 45, Alachua County, Florida","3238","2885","1893","708","18","108","4","154","353","339","54","39","49","2","156","8","4","0","20","0","0","0","1","3","3","13","6","0","0","3","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000056","346-Gainesville Voting District 46, Alachua County, Florida","3458","3089","1927","942","12","102","1","105","369","345","59","43","20","1","187","9","2","0","18","0","0","2","1","3","0","24","10","2","0","0","0","0","1","5","2","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000057","347-Gainesville Voting District 47, Alachua County, Florida","7486","6525","3967","1435","31","686","7","399","961","866","80","53","59","2","609","4","7","6","43","0","0","0","3","0","0","89","10","2","0","27","1","0","7","0","40","0","0","0","0","0","1","0","0","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1",
"7000000US12001000058","348-Gainesville Voting District 48, Alachua County, Florida","11961","10488","5627","1943","27","2249","11","631","1473","1295","114","69","159","7","836","22","22","1","49","2","2","3","5","3","1","164","7","6","1","41","0","1","23","12","69","0","0","0","3","1","0","0","0","0","0","0","14","4","0","3","0","3","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"7000000US12001000059","349-Gainesville Voting District 49, Alachua County, Florida","4819","4299","3251","547","10","365","1","125","520","490","41","61","72","0","290","0","2","3","15","0","0","4","0","2","0","27","6","0","0","11","0","0","6","0","2","0","0","1","0","1","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000064","401-Hawthorne Voting District 1, Alachua County, Florida","2986","2804","1818","872","9","23","0","82","182","166","48","65","3","1","39","3","0","0","7","0","0","0","0","0","0","14","10","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000065","501-High Springs Voting District 1, Alachua County, Florida","3865","3568","3080","360","9","44","0","75","297","285","22","68","23","2","157","4","0","1","6","1","0","0","1","0","0","10","4","0","0","1","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000066","502-High Springs Voting District 2, Alachua County, Florida","5836","5352","4636","550","22","31","1","112","484","458","64","110","26","2","236","5","7","0","4","1","0","1","0","2","0","23","3","0","0","7","6","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000067","601-LaCrosse Voting District 1, Alachua County, Florida","2952","2702","2052","555","16","28","0","51","250","231","53","36","13","0","114","5","0","0","5","0","0","2","1","1","1","18","7","0","0","7","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000068","701-Micanopy Voting District 1, Alachua County, Florida","2049","1885","1580","248","9","19","0","29","164","150","21","51","15","0","55","6","0","0","1","0","0","0","0","1","0","13","0","0","0","1","0","1","2","0","0","4","1","0","3","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000069","801-Newberry Voting District 1, Alachua County, Florida","4957","4398","3287","774","17","121","1","198","559","533","76","91","45","5","289","2","1","3","10","1","0","6","0","4","0","24","6","0","0","7","1","0","4","0","4","0","0","0","1","0","0","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12001000070","802-Newberry Voting District 2, Alachua County, Florida","4842","4261","3547","446","21","76","2","169","581","547","109","92","38","3","293","2","0","0","9","0","0","0","0","1","0","23","2","1","0","12","0","0","1","2","1","0","1","1","0","0","2","0","0","0","0","0","10","0","0","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US12001000071","901-Waldo Voting District 1, Alachua County, Florida","2213","2035","1606","328","18","26","0","57","178","162","40","52","6","0","47","4","3","0","7","0","0","1","0","1","1","13","7","0","1","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US1200300001A","Sanderson, Baker County, Florida","3632","3475","2467","946","22","16","1","23","157","149","39","61","13","0","31","2","0","0","1","0","0","0","0","1","1","6","0","0","0","0","0","1","1","0","0","3","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300002A","South Macclenny, Baker County, Florida","5624","5393","4185","1096","35","34","3","40","231","219","59","77","19","5","45","2","0","0","5","3","0","2","2","0","0","8","2","0","0","0","0","0","1","0","0","2","0","2","0","0","1","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300003A","North Macclenny, Baker County, Florida","5934","5670","4753","553","25","53","2","284","264","251","51","96","32","1","67","2","0","0","2","0","0","0","0","0","0","10","0","0","0","0","0","1","3","2","1","0","0","2","0","0","0","0","0","1","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300004A","Baxter, Baker County, Florida","330","299","295","3","1","0","0","0","31","29","8","7","0","1","10","0","0","0","2","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300004B","Taylor, Baker County, Florida","922","878","845","15","9","3","1","5","44","41","1","23","1","1","14","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300004C","Macedonia, Baker County, Florida","2860","2765","2593","128","2","30","1","11","95","88","18","37","6","0","26","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"7000000US1200300004D","Cuyler, Baker County, Florida","1665","1635","1608","15","6","1","3","2","30","29","5","6","2","0","13","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300005A","Glen St. Mary, Baker County, Florida","5355","5135","4938","104","14","19","0","60","220","209","22","91","15","2","70","3","0","0","0","1","0","4","0","0","1","4","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US1200300006A","Olustee, Baker County, Florida","1937","1904","881","987","8","1","3","24","33","30","2","9","0","0","18","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000001","1 Voting District, Bay County, Florida","4062","3678","3501","28","65","22","0","62","384","376","24","186","23","1","124","1","2","0","7","0","1","6","0","1","0","7","1","0","0","0","1","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000002","2 Voting District, Bay County, Florida","1923","1779","1710","21","15","3","1","29","144","136","18","59","7","0","46","1","0","0","1","0","2","0","2","0","0","8","4","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000003","3 Voting District, Bay County, Florida","994","950","886","24","4","12","0","24","44","43","3","13","7","0","19","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000004","4 Voting District, Bay County, Florida","5282","4924","4725","82","18","18","9","72","358","327","47","137","18","6","108","1","2","0","3","1","0","0","4","0","0","31","2","2","0","3","4","0","8","9","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000005","5 Voting District, Bay County, Florida","4863","4527","4325","65","32","39","3","63","336","329","28","119","46","8","107","6","3","0","6","0","0","4","2","0","0","7","0","1","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000006","6 Voting District, Bay County, Florida","5770","5368","5114","93","36","39","16","70","402","385","41","167","35","13","118","2","1","0","3","1","0","0","4","0","0","15","3","0","0","2","1","0","1","4","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000007","7 Voting District, Bay County, Florida","949","867","797","22","8","7","3","30","82","80","13","24","3","0","33","1","0","0","0","0","0","5","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000008","8 Voting District, Bay County, Florida","4396","4074","3829","54","32","37","2","120","322","306","29","100","35","5","129","0","0","0","5","0","0","2","1","0","0","14","2","0","0","2","0","0","3","0","2","0","0","1","3","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000009","9 Voting District, Bay County, Florida","4999","4588","4095","145","40","100","4","204","411","398","27","128","33","4","188","1","0","0","7","0","0","6","4","0","0","12","4","3","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000010","10 Voting District, Bay County, Florida","6186","5697","5086","166","31","183","3","228","489","453","33","124","62","1","210","3","0","0","11","1","0","2","5","1","0","32","9","2","0","4","5","0","0","6","0","1","0","0","5","0","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000011","11 Voting District, Bay County, Florida","9647","8785","7301","842","42","335","12","253","862","795","121","148","122","5","369","5","9","0","11","0","0","0","5","0","0","62","16","5","0","10","2","1","12","8","7","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0",
"7000000US12005000012","12 Voting District, Bay County, Florida","6995","6353","5753","300","45","80","10","165","642","606","65","193","81","8","230","3","2","0","12","1","0","1","8","2","0","34","6","9","3","4","2","0","3","5","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000013","13 Voting District, Bay County, Florida","3891","3519","3129","185","14","83","6","102","372","352","45","71","40","2","170","1","1","0","12","0","0","4","4","2","0","18","5","1","0","0","0","0","4","4","2","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000014","14 Voting District, Bay County, Florida","6548","5930","5178","335","51","191","8","167","618","564","62","162","51","3","262","4","1","0","13","0","0","2","3","1","0","51","12","5","0","4","10","0","13","3","3","0","0","1","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12005000015","15 Voting District, Bay County, Florida","3625","3385","3252","38","13","59","5","18","240","221","13","61","32","12","92","3","2","0","5","0","0","0","0","1","0","19","7","6","0","0","0","0","1","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
